,floor,price,size,exterior,rooms,bathrooms,latitude,longitude,hasLift,priceByArea
1319,0,1990.0,45.0,0,3.0,2,41.4097044,2.1457227,0,44.0
1320,0,1990.0,45.0,0,3.0,2,41.4057044,2.1450227,0,44.0
1321,0,1200.0,40.0,0,1.0,1,41.4093432,2.1705399,0,30.0
1322,0,1990.0,45.0,0,3.0,2,41.4097044,2.1470227,0,44.0
1323,0,1500.0,45.0,0,3.0,1,41.3771694,2.1608327,0,33.0
1324,1,800.0,150.0,1,5.0,3,41.5689582,2.0040747,1,5.0
1326,1,1200.0,84.0,1,2.0,1,41.42129,2.15156,1,14.0
1327,3,1300.0,80.0,1,2.0,2,41.3903586,2.1509713,1,16.0
1328,2,1600.0,105.0,1,3.0,1,41.3839851,2.1664713,1,15.0
1329,3,850.0,90.0,1,3.0,2,41.30557,2.00762,0,9.0
1330,4,2850.0,140.0,1,4.0,2,41.3978577,2.1461586,1,20.0
1331,0,2178.0,140.0,0,3.0,2,41.3967583,2.191052,0,16.0
1332,6,3700.0,160.0,1,4.0,2,41.3892483,2.1646141,1,23.0
1333,7,1500.0,90.0,1,3.0,1,41.3694276,2.1445742,1,17.0
1334,0,1800.0,150.0,1,4.0,3,41.4247419,2.172088,0,12.0
1335,3,4150.0,155.0,1,3.0,2,41.3802703,2.1846965,1,27.0
1336,1,2600.0,65.0,1,2.0,1,41.3986735,2.1618733,1,40.0
1337,6,2000.0,90.0,1,2.0,1,41.3891505,2.168268,1,22.0
1338,5,2000.0,110.0,1,4.0,1,41.3896895,2.1777696,1,18.0
1339,1,1500.0,80.0,1,3.0,2,41.3868373,2.1796876,1,19.0
1340,4,1300.0,55.0,1,1.0,1,41.4172802,2.1626538,1,24.0
1341,5,1750.0,85.0,1,2.0,1,41.4060913,2.1709539,1,21.0
1342,1,900.0,65.0,1,1.0,1,41.3789593,2.1676308,0,14.0
1343,4,1100.0,65.0,1,2.0,1,41.4235551,2.1508561,1,17.0
1344,4,1000.0,35.0,1,1.0,1,41.3793212,2.1684609,0,29.0
1345,6,2200.0,90.0,1,2.0,2,41.3958991,2.157443,0,24.0
1346,1,1800.0,66.0,1,2.0,2,41.3946551,2.1532756,1,27.0
1347,2,1400.0,85.0,1,3.0,2,41.4066478,2.1658826,0,16.0
1348,4,1100.0,75.0,1,3.0,2,41.4108015,2.1706325,1,15.0
1350,6,2700.0,230.0,1,5.0,4,41.3829781,2.1105027,1,12.0
1351,0,800.0,55.0,1,2.0,1,41.4120021,2.1708185,1,15.0
1352,1,2150.0,115.0,1,3.0,2,41.3919434,2.1540982,1,19.0
1353,0,2000.0,380.0,0,3.0,2,41.23818,1.8318,0,5.0
1354,2,1550.0,100.0,1,2.0,3,41.387582,2.1820287,0,16.0
1355,2,1200.0,75.0,1,1.0,1,41.4000752,2.210386,1,16.0
1356,1,1000.0,50.0,0,2.0,1,41.3853081,2.1725262,0,20.0
1357,0,2178.0,140.0,0,3.0,2,41.3967583,2.188752,0,16.0
1358,1,1500.0,66.0,1,1.0,1,41.3809138,2.1747569,0,23.0
1359,1,2300.0,150.0,1,4.0,2,41.3973851,2.1483935,1,15.0
1360,2,2300.0,125.0,0,2.0,2,41.3905347,2.1600903,1,18.0
1361,6,4000.0,90.0,1,2.0,2,41.3911684,2.1650743,1,44.0
1362,4,1300.0,130.0,1,3.0,2,41.5689294,2.0034657,1,10.0
1363,3,1600.0,80.0,1,2.0,1,41.3806856,2.1819318,0,20.0
1364,5,1900.0,120.0,1,3.0,2,41.3927409,2.1612311,1,16.0
1365,2,1950.0,85.0,1,2.0,2,41.391346,2.1575006,1,23.0
1366,1,1100.0,75.0,1,2.0,1,41.4105077,2.1780102,0,15.0
1367,3,2200.0,95.0,1,3.0,2,41.3842416,2.1749062,0,23.0
1368,4,900.0,55.0,0,2.0,1,41.3829143,2.1692292,0,16.0
1369,3,890.0,80.0,1,3.0,1,41.4214405,2.1502602,0,11.0
1370,1,1550.0,105.0,1,0.0,2,41.3878367,2.1784614,1,15.0
1372,2,1300.0,70.0,1,2.0,2,41.3713891,2.1692893,1,19.0
1373,4,2650.0,150.0,1,1.0,1,41.3793703,2.1830965,1,18.0
1374,2,3600.0,70.0,1,2.0,1,41.386814,2.1712184,1,51.0
1375,6,1800.0,70.0,1,2.0,1,41.3900747,2.1669796,1,26.0
1377,0,1200.0,58.0,0,1.0,1,41.4231633,2.1914547,0,21.0
1378,4,2850.0,140.0,1,1.0,1,41.3994123,2.1615113,1,20.0
1379,3,800.0,45.0,1,2.0,1,41.4177887,2.1635765,0,18.0
1380,3,1650.0,60.0,1,1.0,1,41.3845783,2.1875565,1,28.0
1381,3,1900.0,95.0,1,3.0,2,41.3949673,2.1630631,1,20.0
1382,3,1300.0,100.0,1,3.0,2,41.4207,2.1428,1,13.0
1383,4,2500.0,90.0,1,2.0,2,41.3769471,2.1543476,1,28.0
1384,7,5100.0,220.0,1,3.0,3,41.4025741,2.1448869,1,23.0
1385,0,1200.0,60.0,0,0.0,1,41.4191633,2.1895547,0,20.0
1387,5,750.0,47.0,1,1.0,1,41.3729923,2.1674102,1,16.0
1388,5,975.0,73.0,1,2.0,1,41.4454761,2.178421,0,13.0
1389,1,1050.0,85.0,1,3.0,2,41.3747062,2.1594141,1,12.0
1390,1,3900.0,160.0,1,4.0,2,41.405517,2.1270513,0,24.0
1391,5,1170.0,60.0,1,1.0,1,41.4036499,2.1291723,1,20.0
1392,5,1500.0,100.0,1,2.0,2,41.3856047,2.1620736,1,15.0
1393,4,780.0,91.0,1,2.0,1,41.4246482,2.1732365,1,9.0
1394,0,1500.0,25.0,0,1.0,1,41.4064408,2.154284,0,60.0
1395,2,900.0,40.0,1,1.0,1,41.3787385,2.1904472,0,23.0
1396,6,1200.0,127.0,1,3.0,2,41.41146,2.16354,1,9.0
1397,3,1250.0,80.0,1,3.0,2,41.3991711,2.1756755,1,16.0
1398,3,950.0,82.0,1,2.0,1,41.3826612,2.1494785,1,12.0
1399,0,3000.0,160.0,0,3.0,3,41.3862742,2.196458,0,19.0
1400,4,890.0,70.0,1,3.0,1,41.4262798,2.1796881,1,13.0
1401,8,1400.0,55.0,1,1.0,1,41.3979113,2.1526805,1,25.0
1402,0,1850.0,70.0,0,4.0,1,41.3944513,2.1854645,0,26.0
1403,3,1300.0,80.0,1,3.0,1,41.4226762,2.2112944,1,16.0
1405,5,1800.0,200.0,1,4.0,2,41.2361749,1.7975239,1,9.0
1406,0,1650.0,400.0,0,4.0,3,41.239934,1.8256454,0,4.0
1407,0,1260.0,45.0,1,0.0,1,41.3868652,2.1728185,0,28.0
1408,3,1750.0,113.0,1,3.0,2,41.394434,2.1552267,1,15.0
1409,2,2000.0,165.0,1,4.0,3,41.4184304,2.1317278,1,12.0
1410,2,1400.0,82.0,0,2.0,2,41.3817098,2.1728254,0,17.0
1411,3,950.0,35.0,1,1.0,1,41.3767886,2.1631371,1,27.0
1413,4,1600.0,65.0,1,2.0,1,41.3853466,2.1867635,1,25.0
1414,3,3600.0,201.0,1,4.0,3,41.3871127,2.1672394,1,18.0
1415,0,2600.0,155.0,1,2.0,2,41.399756,2.1639099,0,17.0
1416,0,6000.0,250.0,0,5.0,3,41.2738612,1.9657116,0,24.0
1417,0,5500.0,155.0,0,2.0,2,41.393245,2.1185783,1,35.0
1418,5,1550.0,70.0,0,2.0,1,41.3864329,2.1732928,1,22.0
1419,0,2300.0,250.0,0,4.0,3,41.3810775,2.081817,0,9.0
1420,0,3900.0,355.0,0,5.0,3,41.2635167,1.9269921,0,11.0
1421,4,1450.0,90.0,1,2.0,2,41.3825258,2.1717612,1,16.0
1422,3,2600.0,180.0,1,3.0,2,41.37863,2.18044,1,14.0
1423,4,2200.0,80.0,1,1.0,1,41.3876385,2.1709241,1,28.0
1424,0,2200.0,266.0,0,4.0,2,41.4962539,2.3281443,0,8.0
1425,3,1200.0,63.0,1,2.0,1,41.402943,2.2118989,1,19.0
1426,1,900.0,65.0,1,3.0,1,41.413515,2.1677612,1,14.0
1428,1,1200.0,82.0,1,3.0,1,41.4122084,2.2113781,1,15.0
1429,3,1550.0,85.0,1,2.0,1,41.3831298,2.1857781,1,18.0
1430,1,2200.0,80.0,0,2.0,1,41.4138328,2.1813079,1,28.0
1431,0,1950.0,224.4,0,4.0,2,41.52353,2.36895,0,9.0
1432,6,1700.0,90.0,1,2.0,1,41.4046623,2.1746512,1,19.0
1433,2,2150.0,127.0,1,4.0,2,41.3842624,2.1812943,0,17.0
1434,6,1200.0,120.0,1,3.0,1,41.4101925,2.1647389,1,10.0
1435,5,1300.0,65.0,1,2.0,1,41.3884914,2.1550338,1,20.0
1436,6,700.0,48.0,1,2.0,1,41.36087,2.13294,1,15.0
1437,6,1150.0,75.0,1,2.0,1,41.3816914,2.14817,1,15.0
1438,5,4800.0,290.0,1,5.0,4,41.3985976,2.1456093,1,17.0
1439,1,800.0,85.0,0,3.0,1,41.3750429,2.1198783,1,9.0
1440,2,1250.0,90.0,1,3.0,2,41.4022909,2.1404984,1,14.0
1441,1,1250.0,90.0,1,3.0,2,41.2702838,2.0264335,0,14.0
1443,6,2000.0,135.0,1,2.0,2,41.404007,2.1392917,1,15.0
1444,5,2700.0,145.0,1,5.0,2,41.3766864,2.1763003,0,19.0
1445,6,1650.0,54.0,1,2.0,1,41.3773155,2.1614725,1,31.0
1446,8,1280.0,105.0,1,2.0,1,41.4066253,2.1778298,1,12.0
1447,1,1300.0,200.0,1,5.0,4,41.5600858,2.0112994,1,7.0
1448,1,1144.0,40.0,1,1.0,1,41.3805321,2.1786442,1,29.0
1449,0,1400.0,170.0,0,4.0,2,41.2489699,1.8298985,0,8.0
1450,3,3400.0,280.0,1,5.0,3,41.3946618,2.1504137,1,12.0
1451,4,1400.0,55.0,1,1.0,1,41.3942852,2.1660989,1,25.0
1452,14,3900.0,113.0,1,3.0,2,41.4065841,2.2168492,1,35.0
1453,1,1500.0,50.0,1,2.0,1,41.3845154,2.176684,1,30.0
1454,1,1150.0,55.0,1,1.0,1,41.3924799,2.1517324,1,21.0
1455,2,1300.0,70.0,1,2.0,1,41.3721213,2.1586541,1,19.0
1456,1,1500.0,100.0,1,1.0,1,41.3808567,2.1798191,1,15.0
1457,4,1650.0,120.0,1,2.0,1,41.3844783,2.1816457,0,14.0
1458,8,1050.0,75.0,1,1.0,1,41.4102354,2.2019131,1,14.0
1459,3,2500.0,140.0,1,3.0,2,41.3938991,2.1534154,1,18.0
1460,3,749.0,74.0,1,3.0,1,41.3742319,2.1225069,1,10.0
1461,5,1300.0,70.0,1,2.0,1,41.3824141,2.1419464,1,19.0
1462,2,1100.0,40.0,1,1.0,1,41.3879487,2.1807498,1,28.0
1463,4,1400.0,60.0,1,2.0,1,41.3785545,2.182623,0,23.0
1464,1,2150.0,130.0,1,1.0,1,41.3836785,2.1826367,1,17.0
1465,4,1250.0,65.0,1,2.0,2,41.3921427,2.1870906,1,19.0
1466,1,1800.0,200.0,1,5.0,2,41.4393058,2.240239,0,9.0
1467,2,850.0,70.0,1,3.0,1,41.3606448,2.1428756,1,12.0
1468,1,900.0,60.0,1,2.0,1,41.3806323,2.1354232,0,15.0
1469,1,1000.0,50.0,1,2.0,1,41.3842081,2.1731262,0,20.0
1470,3,1700.0,100.0,0,3.0,2,41.3883722,2.1811163,1,17.0
1471,2,800.0,50.0,1,2.0,1,41.4161887,2.1635765,1,16.0
1472,2,1350.0,58.0,1,1.0,1,41.3893703,2.1793912,0,23.0
1473,1,1400.0,85.0,1,1.0,1,41.4050676,2.1436189,1,16.0
1474,6,1900.0,100.0,1,3.0,2,41.3914773,2.1464647,1,19.0
1475,3,870.0,80.0,1,2.0,1,41.3702315,2.1414305,1,11.0
1476,3,690.0,40.0,1,2.0,1,41.382757,2.1653944,0,17.0
1477,2,770.0,40.0,1,2.0,1,41.3767835,2.1900528,0,19.0
1479,0,1600.0,155.0,0,2.0,1,41.4635503,2.0745742,0,10.0
1480,1,1150.0,60.0,1,0.0,1,41.3793136,2.1806543,1,19.0
1481,2,1550.0,100.0,1,3.0,2,41.384782,2.1804287,0,16.0
1482,8,1200.0,80.0,1,3.0,1,41.4049938,2.1924651,1,15.0
1483,4,780.0,40.0,1,1.0,1,41.3868537,2.1690856,0,20.0
1484,1,1500.0,120.0,1,1.0,1,41.3789608,2.1777078,0,13.0
1485,1,900.0,60.0,1,1.0,1,41.3771611,2.1745399,1,15.0
1486,1,1600.0,130.0,0,4.0,3,41.4007623,2.1760818,1,12.0
1487,1,775.0,35.0,1,1.0,1,41.3798321,2.167461,1,22.0
1488,3,1100.0,30.0,1,1.0,1,41.3796046,2.1759791,1,37.0
1489,2,1700.0,110.0,1,4.0,2,41.3857351,2.1621469,0,15.0
1490,3,980.0,86.0,1,2.0,2,41.41801,2.22175,1,11.0
1491,3,850.0,60.0,1,2.0,1,41.3780596,2.1417342,0,14.0
1492,2,1250.0,93.0,1,4.0,1,41.3962663,2.1453282,1,13.0
1493,4,850.0,55.0,1,2.0,1,41.3731157,2.1697502,1,15.0
1494,2,2000.0,120.0,1,4.0,2,41.3625772,2.1270734,1,17.0
1495,1,1400.0,115.0,1,3.0,2,41.386623,2.1756367,0,12.0
1496,1,1500.0,120.0,1,1.0,2,41.3795113,2.1797216,1,13.0
1497,6,1200.0,55.0,1,1.0,1,41.3986021,2.1815058,1,22.0
1498,1,950.0,66.0,1,2.0,1,41.3817321,2.1724025,0,14.0
1499,3,845.0,55.0,1,1.0,1,41.3767568,2.1723659,0,15.0
1500,1,1700.0,90.0,1,3.0,2,41.3754144,2.1608643,1,19.0
1501,1,1100.0,51.0,1,2.0,1,41.3740556,2.1555664,1,22.0
1502,1,1550.0,70.0,0,2.0,1,41.3834466,2.1863635,0,22.0
1503,1,1350.0,60.0,1,2.0,1,41.3968342,2.1709529,1,23.0
1504,1,900.0,53.0,1,1.0,1,41.3773378,2.120836,1,17.0
1505,1,680.0,60.0,1,2.0,1,41.4249929,2.2049781,0,11.0
1506,2,3000.0,200.0,1,4.0,2,41.3905631,2.1618835,1,15.0
1507,2,900.0,68.0,1,1.0,1,41.4069048,2.1430274,0,13.0
1508,4,1000.0,60.0,1,2.0,1,41.3888012,2.1518221,0,17.0
1509,3,1300.0,77.0,1,3.0,1,41.4248762,2.2111944,1,17.0
1510,1,1400.0,80.0,1,3.0,1,41.4043233,2.1832248,1,18.0
1511,2,3900.0,150.0,0,3.0,2,41.2671417,2.0321032,0,26.0
1512,0,670.0,80.0,0,3.0,1,41.539255,2.4515109,1,8.0
1513,4,850.0,85.0,1,1.0,1,41.4238106,2.1765024,1,10.0
1514,1,2500.0,200.0,0,4.0,3,41.4587222,2.0567764,0,13.0
1515,0,2500.0,226.0,0,4.0,3,41.4672206,2.0857062,0,11.0
1516,1,1800.0,155.0,1,0.0,2,41.396691,2.1888639,1,12.0
1517,1,1350.0,85.0,1,3.0,1,41.3882978,2.1544823,1,16.0
1519,2,3200.0,140.0,1,5.0,3,41.395104,2.1644024,1,23.0
1520,2,2500.0,133.0,1,2.0,2,41.4088324,2.2177901,1,19.0
1521,2,700.0,80.0,1,3.0,2,41.5550784,2.5005147,0,9.0
1522,2,1500.0,108.0,1,3.0,1,41.3861974,2.1788455,0,14.0
1523,6,750.0,85.0,1,3.0,1,41.3579713,2.1117587,1,9.0
1524,1,1600.0,75.0,1,3.0,1,41.4084124,2.2091044,1,21.0
1525,6,1200.0,110.0,1,3.0,2,41.41203,2.1618799,1,11.0
1526,2,1200.0,57.0,1,2.0,1,41.3881072,2.1915842,1,21.0
1527,2,3800.0,180.0,1,3.0,3,41.4208981,2.1354261,1,21.0
1528,0,1200.0,258.0,0,4.0,3,41.5010411,1.8282653,0,5.0
1530,2,650.0,68.0,1,3.0,1,41.4515208,2.2264389,0,10.0
1531,5,950.0,60.0,1,2.0,1,41.3783528,2.1773543,0,16.0
1532,2,1250.0,72.0,1,2.0,1,41.400531,2.1247997,1,17.0
1533,1,790.0,88.0,1,4.0,1,41.3607737,2.0778288,1,9.0
1534,4,950.0,90.0,1,3.0,2,41.4986353,2.3602226,1,11.0
1535,3,1500.0,98.0,1,2.0,2,41.3827333,2.1642052,1,15.0
1536,10,3500.0,116.0,1,3.0,2,41.4073245,2.2173176,1,30.0
1537,1,900.0,170.0,1,4.0,1,41.5591028,2.0743875,0,5.0
1539,4,3800.0,300.0,1,5.0,4,41.3993515,2.1318977,1,13.0
1540,1,1200.0,140.0,1,5.0,1,41.3692884,2.1584797,1,9.0
1541,5,800.0,100.0,1,3.0,1,41.4304481,2.1742333,1,8.0
1542,6,2000.0,135.0,1,4.0,3,41.4023718,2.1745556,1,15.0
1543,1,750.0,70.0,1,3.0,1,41.4357268,2.1847645,1,11.0
1544,7,1200.0,110.0,1,3.0,1,41.4135024,2.1654937,1,11.0
1545,4,3250.0,240.0,1,4.0,4,41.3964668,2.1279456,1,14.0
1546,0,1950.0,330.0,0,5.0,4,41.28323,1.74727,0,6.0
1547,5,4808.0,290.0,0,5.0,5,41.3985976,2.1447093,1,17.0
1548,6,850.0,100.0,1,3.0,1,41.3591408,2.1172185,1,9.0
1549,5,885.0,33.0,1,1.0,1,41.3943527,2.1432814,1,27.0
1550,2,900.0,40.0,1,1.0,1,41.3761405,2.1878353,0,23.0
1551,3,1400.0,40.0,1,1.0,1,41.3827393,2.1773245,0,35.0
1552,3,3500.0,120.0,1,3.0,2,41.3794367,2.1820949,1,29.0
1553,5,1420.0,80.0,1,2.0,2,41.3796614,2.1538477,1,18.0
1554,6,1520.0,80.0,1,2.0,2,41.3797614,2.1569477,1,19.0
1555,5,1570.0,80.0,1,2.0,2,41.3836614,2.1544477,1,20.0
1556,5,1670.0,80.0,1,3.0,2,41.3800614,2.1569477,1,21.0
1557,3,2000.0,57.0,1,2.0,1,41.3891905,2.1668765,1,35.0
1558,1,1500.0,50.0,1,1.0,1,41.3796087,2.1768372,1,30.0
1560,1,2600.0,75.0,1,1.0,1,41.385414,2.1712184,1,35.0
1561,1,3500.0,95.0,0,2.0,2,41.391415,2.1690738,1,37.0
1562,2,4350.0,120.0,0,4.0,2,41.4135528,2.1727626,1,36.0
1563,1,1400.0,45.0,1,1.0,1,41.3774619,2.1548923,0,31.0
1564,4,2000.0,172.0,1,4.0,3,41.4027124,2.1990161,1,12.0
1565,1,650.0,60.0,1,2.0,1,41.4514977,2.2242012,0,11.0
1566,3,700.0,35.0,0,1.0,1,41.3859815,2.1800493,0,20.0
1567,1,1000.0,75.0,1,1.0,1,41.3799415,2.1723544,0,13.0
1568,2,2500.0,110.0,1,2.0,2,41.3900174,2.165069,1,23.0
1569,4,2500.0,90.0,1,1.0,2,41.3786253,2.1598235,1,28.0
1570,3,2200.0,78.0,1,2.0,1,41.3623893,2.1063112,0,28.0
1571,1,850.0,50.0,1,1.0,1,41.3781169,2.1722719,0,17.0
1572,4,1050.0,73.0,1,1.0,1,41.3784654,2.1630202,0,14.0
1573,1,2300.0,150.0,1,4.0,2,41.3966442,2.1478679,1,15.0
1574,1,1250.0,40.0,1,1.0,1,41.3819645,2.1767183,1,31.0
1575,1,2200.0,185.0,0,3.0,3,41.3886359,2.1573492,1,12.0
1576,4,1000.0,50.0,1,2.0,1,41.3801862,2.1890811,0,20.0
1577,1,1880.0,80.0,0,3.0,1,41.407955,2.1450132,1,24.0
1578,2,2010.0,60.0,1,1.0,1,41.3940295,2.1380568,1,34.0
1579,6,1800.0,100.0,1,3.0,1,41.4064768,2.1354447,1,18.0
1581,0,2050.0,65.0,1,3.0,1,41.4107513,2.1794846,1,32.0
1582,3,2400.0,90.0,1,3.0,1,41.408409,2.181604,1,27.0
1583,5,2200.0,85.0,1,2.0,1,41.3960991,2.157443,1,26.0
1584,5,1400.0,60.0,1,1.0,1,41.3735484,2.1711161,1,23.0
1585,1,1500.0,40.0,1,1.0,1,41.3780253,2.1748541,1,38.0
1586,1,1400.0,40.0,1,2.0,1,41.3780253,2.1762541,1,35.0
1587,1,1500.0,65.0,1,2.0,1,41.375115,2.1650585,0,23.0
1588,3,1250.0,55.0,1,1.0,1,41.3888031,2.182083,0,23.0
1589,1,2900.0,45.0,1,2.0,1,41.4142984,2.1724901,1,64.0
1590,3,2500.0,140.0,1,2.0,2,41.3948286,2.1539792,1,18.0
1591,2,1900.0,85.0,1,3.0,2,41.4072283,2.1463004,1,22.0
1592,2,1900.0,85.0,1,3.0,2,41.4071935,2.1462589,1,22.0
1593,1,1900.0,80.0,1,3.0,1,41.4013018,2.1381583,1,24.0
1594,2,1900.0,85.0,1,3.0,2,41.4071935,2.1462589,1,22.0
1595,0,1800.0,85.0,1,3.0,2,41.4071935,2.1462589,1,21.0
1596,3,1800.0,80.0,0,2.0,1,41.4013018,2.1381583,1,23.0
1597,1,750.0,65.0,1,2.0,1,41.3714504,2.1329075,0,12.0
1599,1,1850.0,70.0,1,3.0,1,41.4012998,2.1378738,1,26.0
1600,1,1900.0,80.0,1,3.0,1,41.4013018,2.1381583,1,24.0
1601,4,1395.0,109.0,1,3.0,2,41.41431,2.22168,1,13.0
1602,3,1900.0,80.0,1,2.0,2,41.4013018,2.1381583,1,24.0
1603,0,1950.0,140.0,1,3.0,3,41.4069934,2.1460209,1,14.0
1604,0,1950.0,140.0,1,3.0,3,41.4069395,2.1459616,1,14.0
1605,3,1550.0,75.0,0,2.0,1,41.3946731,2.1657612,1,21.0
1606,1,1650.0,77.0,1,2.0,1,41.3904351,2.1568126,0,21.0
1607,0,1850.0,140.0,1,0.0,2,41.3963217,2.1992376,0,13.0
1608,6,1225.0,84.0,1,3.0,2,41.3823923,2.1490393,1,15.0
1609,9,1100.0,85.0,1,3.0,1,41.4117087,2.2133917,1,13.0
1610,2,1100.0,130.0,1,3.0,2,41.2501822,1.7979011,0,8.0
1611,3,800.0,65.0,1,3.0,1,41.4383573,2.1604769,0,12.0
1612,6,2000.0,152.0,1,5.0,2,41.3902513,2.146114,1,13.0
1613,3,2000.0,110.0,1,1.0,2,41.3833693,2.177505,0,18.0
1614,2,1750.0,150.0,1,3.0,2,41.3904747,2.1428282,1,12.0
1615,2,800.0,110.0,1,2.0,2,41.5326022,2.1813911,0,7.0
1616,4,1500.0,98.0,1,2.0,2,41.3847333,2.1641052,1,15.0
1617,3,950.0,85.0,1,3.0,2,41.238213,1.8094723,0,11.0
1618,1,600.0,50.0,0,1.0,1,41.3834606,2.1838169,0,12.0
1619,6,1800.0,116.0,1,3.0,2,41.3816614,2.1549477,1,16.0
1620,7,730.0,80.0,1,2.0,1,41.61392,2.2755,1,9.0
1621,0,2676.0,385.0,0,5.0,2,41.5689632,2.5137756,0,7.0
1622,0,2420.0,385.0,0,5.0,2,41.5689632,2.5137756,0,6.0
1623,0,2766.0,352.0,0,5.0,2,41.5689632,2.5137756,0,8.0
1624,0,2560.0,385.0,0,5.0,2,41.5689632,2.5137756,0,7.0
1625,0,2554.0,385.0,0,5.0,2,41.5689632,2.5137756,0,7.0
1626,1,1300.0,95.0,1,4.0,2,41.3927441,2.1758003,1,14.0
1627,1,3361.0,160.0,1,3.0,2,41.4101119,2.1227106,1,21.0
1628,3,1600.0,81.0,1,2.0,2,41.38182,2.1838673,1,20.0
1629,3,1650.0,80.0,1,2.0,2,41.38182,2.1838673,1,21.0
1630,0,1400.0,75.0,0,2.0,2,41.3833854,2.167235,0,19.0
1632,2,1400.0,135.0,1,5.0,2,41.3958375,2.1600004,1,10.0
1633,2,1750.0,90.0,1,2.0,1,41.3874043,2.1789707,0,19.0
1634,3,1300.0,85.0,1,3.0,2,41.3937722,2.1486066,1,15.0
1635,0,1143.0,80.0,0,1.0,1,41.3948918,2.1782314,1,14.0
1636,1,1400.0,81.0,1,2.0,2,41.38182,2.1838673,1,17.0
1637,1,1400.0,80.0,1,2.0,2,41.38182,2.1838673,1,18.0
1638,1,1200.0,67.0,1,2.0,1,41.38182,2.1838673,1,18.0
1639,2,1550.0,81.0,1,2.0,2,41.38182,2.1838673,1,19.0
1640,4,1050.0,55.0,1,2.0,1,41.3997079,2.1715776,1,19.0
1641,0,1495.0,55.0,0,1.0,1,41.3830157,2.173402,0,27.0
1642,1,1000.0,120.0,1,3.0,2,41.3752144,2.1540738,1,8.0
1643,2,2200.0,85.0,1,2.0,1,41.3967138,2.1598427,1,26.0
1644,4,1125.0,79.0,1,3.0,1,41.398366,2.1836949,1,14.0
1645,6,1800.0,228.0,1,4.0,3,41.3905213,2.1284095,1,8.0
1646,4,850.0,40.0,1,1.0,1,41.3782394,2.1685029,0,21.0
1647,5,1250.0,110.0,1,1.0,1,41.3828254,2.1473862,1,11.0
1648,0,1350.0,65.0,0,2.0,1,41.3816556,2.1789444,0,21.0
1649,0,1150.0,60.0,0,1.0,1,41.3861268,2.1814901,0,19.0
1650,1,850.0,60.0,1,2.0,1,41.3710392,2.1635936,1,14.0
1651,2,1050.0,40.0,1,2.0,1,41.3820051,2.1923527,0,26.0
1652,0,1650.0,95.0,1,2.0,1,41.3871828,2.136364,1,17.0
1653,5,850.0,96.0,0,4.0,2,41.3699583,2.1336788,1,9.0
1654,3,3500.0,180.0,1,4.0,3,41.39101,2.12409,1,19.0
1655,0,2300.0,300.0,0,5.0,3,41.4636263,2.0537384,0,8.0
1656,2,1100.0,101.0,1,3.0,2,41.4001997,2.1672909,1,11.0
1657,0,1600.0,350.0,0,5.0,3,41.5987415,2.0599596,0,5.0
1658,1,1700.0,90.0,1,2.0,2,41.4036875,2.124351,1,19.0
1659,6,2000.0,90.0,1,2.0,1,41.3881641,2.165727,1,22.0
1660,21,3500.0,110.0,1,3.0,2,41.4069894,2.2141438,1,32.0
1661,1,1900.0,70.0,1,2.0,1,41.400047,2.1399501,1,27.0
1662,1,1900.0,80.0,1,3.0,1,41.4012178,2.1361945,1,24.0
1663,2,1900.0,80.0,1,3.0,1,41.3993178,2.1386945,1,24.0
1664,3,1900.0,80.0,1,2.0,2,41.4033178,2.1378945,1,24.0
1665,3,1900.0,80.0,1,2.0,1,41.4033178,2.1371945,1,24.0
1666,1,1850.0,70.0,1,2.0,1,41.403347,2.1397501,1,26.0
1667,1,1850.0,70.0,1,2.0,1,41.399347,2.1395501,1,26.0
1668,0,1950.0,140.0,1,3.0,3,41.4056432,2.1483428,1,14.0
1669,0,1950.0,140.0,1,3.0,3,41.4089432,2.1470428,1,14.0
1670,0,1800.0,85.0,1,3.0,2,41.4060686,2.1483352,1,21.0
1671,2,1900.0,85.0,1,3.0,2,41.4092686,2.1454352,1,22.0
1672,0,1950.0,140.0,1,3.0,3,41.4049982,2.1472005,1,14.0
1673,1,1900.0,80.0,1,3.0,1,41.3993178,2.1395945,1,24.0
1674,2,800.0,150.0,1,4.0,3,41.6690649,1.8638128,1,5.0
1675,1,750.0,50.0,1,1.0,1,41.4138566,2.1385399,1,15.0
1676,0,2000.0,380.0,0,4.0,2,41.2390061,1.8383101,0,5.0
1678,0,1800.0,85.0,1,3.0,2,41.4083242,2.145729,1,21.0
1679,0,1400.0,330.0,1,7.0,3,41.68709,2.37015,0,4.0
1680,0,3500.0,277.0,0,3.0,3,41.4479369,2.0759655,0,13.0
1683,0,6000.0,288.0,0,5.0,3,41.2314716,1.7919773,0,21.0
1684,0,2950.0,395.0,0,5.0,4,41.4203654,2.14366,0,7.0
1685,16,1950.0,120.0,1,4.0,2,41.3928955,2.1441196,1,16.0
1686,1,1650.0,90.0,1,3.0,1,41.4119138,2.1796659,1,18.0
1688,4,2850.0,140.0,1,1.0,1,41.3954123,2.1607113,1,20.0
1689,1,1200.0,80.0,1,3.0,2,41.4097471,2.2152053,1,15.0
1690,0,3000.0,500.0,0,5.0,4,41.2847335,1.7207788,0,6.0
1691,4,2800.0,170.0,1,4.0,3,41.394286,2.1593296,1,16.0
